date,occupancy,price,listings,calendar_file_date,bookings
2018-12-02,0.8069794253281306,84.87456926257754,22552,2018-11-07,18199.0
2018-12-03,0.7893756651294785,84.65789473684211,22552,2018-11-07,17802.0
2018-12-04,0.7884444838595246,84.27625235799623,22552,2018-11-07,17781.0
2018-12-05,0.7920361830436324,84.32089552238806,22552,2018-11-07,17862.0
2018-12-06,0.8070681092586023,84.36474373707193,22552,2018-11-07,18201.0
2018-12-07,0.8215679318907414,86.22813121272365,22552,2018-11-07,18528.0
2018-12-08,0.822587797091167,86.31942014496376,22552,2018-11-07,18551.0
2018-12-09,0.7954061724015609,83.87581274382315,22552,2018-11-07,17938.0
2018-12-10,0.9962083416483736,48.421052631578945,5011,2018-12-10,4992.0
2018-12-11,0.9111920558518711,85.0205078125,23061,2018-12-10,21013.0
2018-12-12,0.8634600465477114,81.58806818181819,23202,2018-12-10,20034.0
2018-12-13,0.8514280798348245,80.69687319050377,23248,2018-12-10,19794.0
2018-12-14,0.8566758430832759,82.84093637454983,23248,2018-12-10,19916.0
2018-12-15,0.8585254645560909,84.10276679841897,23248,2018-12-10,19959.0
2018-12-16,0.8225223675154852,78.17935046049442,23248,2018-12-10,19122.0
2018-12-17,0.8008000688231246,77.40876700496653,23248,2018-12-10,18617.0
2018-12-18,0.7837663454920853,78.24587228963597,23248,2018-12-10,18221.0
2018-12-19,0.778303509979353,78.07722157547536,23248,2018-12-10,18094.0
2018-12-20,0.773959050240881,78.21198858230257,23248,2018-12-10,17993.0
2018-12-21,0.7733138334480385,82.6123339658444,23248,2018-12-10,17978.0
2018-12-22,0.7794649002064694,83.80319875170665,23248,2018-12-10,18121.0
2018-12-23,0.7793358568479009,82.51637426900585,23248,2018-12-10,18118.0
2018-12-24,0.7884979353062629,85.76977832011389,23248,2018-12-10,18331.0
2018-12-25,0.7898313833448039,86.55587392550143,23248,2018-12-10,18362.0
2018-12-26,0.793917756366139,88.22771863911501,23248,2018-12-10,18457.0
2018-12-27,0.8149088093599449,92.11271206135254,23248,2018-12-10,18945.0
2018-12-28,0.8463953888506538,106.05096611593392,23248,2018-12-10,19677.0
2018-12-29,0.8793874741913283,116.7453637660485,23248,2018-12-10,20444.0
2018-12-30,0.9079060564349621,134.0457730032695,23248,2018-12-10,21107.0
2018-12-31,0.9171971782518926,149.00415584415583,23248,2018-12-10,21323.0
2019-01-01,0.8725911906400551,118.88251181634031,23248,2018-12-10,20286.0
2019-01-02,0.8222212663454921,108.65981127510283,23248,2018-12-10,19115.0
